id,hhb,hbo2,ca,na
14173,8.213039,4.121806,8.962841,3.0009344
14174,8.219379,4.0946565,8.955778,2.9883268
14175,8.05019,4.0462136,8.898282,2.9944646
14176,8.089616,4.0561337,8.934982,2.9995594
14177,8.294543,4.164061,8.984666,2.9971619
14178,8.234359,4.0994916,8.966174,2.992101
14179,8.079379,4.0357203,8.896486,2.985326
14180,8.2502985,4.1305394,8.980079,3.0004752
14181,8.086726,4.034335,8.898669,2.982226
14182,8.073499,4.0348015,8.889808,2.9827297
14183,8.278588,4.1638856,8.986565,3.0018883
14184,8.29512,4.1397185,9.007084,2.9979854
14185,8.261107,4.168236,8.97914,3.0032802
14186,7.9984326,4.0482163,8.879488,2.9993188
14187,8.27006,4.162657,8.98676,3.0033112
14188,8.140556,4.065846,8.935441,2.986882
14189,8.2366,4.0918784,8.948539,2.9794397
14190,8.169072,4.091756,8.868548,2.960922
14191,8.274868,4.1644135,8.987747,3.003307
14192,8.274994,4.117872,8.9590435,2.9776828
14193,8.104103,4.056331,8.88403,2.9749496
14194,8.0646305,4.037428,8.890244,2.9854321
14195,8.2579775,4.149788,8.996022,3.009084
14196,8.012115,4.055219,8.889817,3.0020561
14197,8.189954,4.1246896,8.948867,3.0005257
14198,8.161477,4.0474877,8.913742,2.9715037
14199,8.209655,4.131959,8.955877,2.9997277
14200,8.0222845,4.0890923,8.918417,3.0204992
14201,8.2295,4.1304193,8.970678,3.0005498
14202,8.193921,4.074133,8.901306,2.9646158
14203,8.251904,4.143767,8.992776,3.0076146
14204,8.076429,4.0497313,8.890733,2.9847934
14205,8.065828,4.1040144,8.860692,2.986407
14206,8.264071,4.1131663,8.977495,2.98905
14207,8.084227,4.0516787,8.893509,2.9854412
14208,8.325784,4.1843915,9.00868,2.9998956
14209,8.066981,4.0488186,8.923574,3.0055811
14210,8.02742,4.0504913,8.889551,2.9965327
14211,8.257041,4.161835,8.985698,3.0062683
14212,8.184214,4.1283636,8.954276,3.0042288
14213,8.079205,4.036336,8.8919,2.9822187
14214,8.210833,4.1169257,8.961694,2.9998827
14215,8.210378,4.1255274,8.957563,2.999256
14216,8.017663,4.088745,8.8912525,3.009477
14217,8.11002,4.060238,8.894462,2.9807403
14218,8.069644,4.045523,8.89764,2.9895823
14219,8.237152,4.0898967,8.957376,2.9816442
14220,8.199174,4.1282706,8.958987,3.0024598
14221,8.22322,4.136328,8.978556,3.004421
14222,8.062012,4.0525947,8.912449,2.9976847
14223,8.274998,4.1265836,8.943783,2.9760444
14224,8.213452,4.126267,8.961325,3.0010257
14225,8.172488,4.058924,8.916937,2.9744482
14226,8.206669,4.0932374,8.948513,2.9878001
14227,8.125207,4.0417576,8.93436,2.990659
14228,8.261477,4.1258683,8.928418,2.9725509
14229,8.25014,4.112598,8.967821,2.9889894
14230,8.24779,4.14287,8.99423,3.006744
14231,8.2519655,4.1449485,8.972046,2.9991825
14232,8.272906,4.116018,8.953616,2.9764779
14233,8.115104,4.03835,8.88991,2.971374
14234,8.018614,4.092651,8.893329,3.0106206
14235,8.282615,4.1283026,8.981591,2.9887114
14236,8.038317,4.072014,8.914475,3.0144536
14237,8.1933975,4.130945,8.959924,3.0060194
14238,8.268171,4.1594524,8.988419,3.00516
14239,8.214113,4.10659,8.957229,2.9932353
14240,7.985921,4.0533447,8.879868,3.0028086
14241,8.279161,4.1206517,8.960396,2.979104
14242,8.011955,4.0468855,8.889195,3.0010526
14243,8.15097,4.118524,8.925954,3.0004673
14244,8.207272,4.0857105,8.955134,2.9910061
14245,8.241823,4.1441298,8.978924,3.004506
14246,8.213219,4.133046,8.96884,3.004477
14247,8.060167,4.046743,8.888847,2.9832067
14248,7.9836683,4.0506496,8.875401,3.0009336
14249,8.2669935,4.1071305,8.957278,2.9772763
14250,8.280034,4.168425,8.988898,3.0028465
14251,8.319837,4.180115,8.98525,2.985033
14252,8.128872,4.06348,8.885703,2.9717042
14253,8.28291,4.1400547,8.996757,2.9978986
14254,7.964261,4.054334,8.866477,3.0023432
14255,8.017789,4.093617,8.891261,3.0090096
14256,8.009644,4.052541,8.885759,2.999965
14257,8.03902,4.045087,8.895756,2.9959016
14258,8.065427,4.036384,8.890695,2.9856403
14259,8.282613,4.141587,9.007108,3.0027575
14260,7.9660306,4.0521674,8.8645735,3.000733
14261,8.075551,4.0929284,8.913827,3.0123281
14262,8.257564,4.1366773,8.980209,2.9993832
14263,8.252714,4.1220617,8.975758,2.9960892
14264,8.212718,4.095002,8.93814,2.9818802
14265,8.203372,4.075337,8.940575,2.9826949
14266,8.13625,4.124207,8.908451,2.997465
14267,8.187149,4.0989647,8.875988,2.9609811
14268,8.267453,4.1234274,8.980047,2.991212
14269,8.130345,4.0502505,8.916568,2.9835377
14270,8.266715,4.141935,8.990974,3.0030823
14271,8.260176,4.1461916,8.986191,3.0031981
14272,8.099583,4.0600424,8.8702345,2.9710162
14273,8.089891,4.0441217,8.903171,2.9871888
14274,7.9949203,4.05445,8.886842,3.0055988
14275,8.25306,4.1156588,8.932275,2.9750473
14276,8.167751,4.122919,8.937307,2.9998057
14277,8.039573,4.049099,8.890667,2.994005
14278,8.238591,4.0992084,8.955812,2.9848785
14279,8.15992,4.1206093,8.92807,2.998384
14280,8.226979,4.145801,8.973238,3.0068634
14281,8.259088,4.1193957,8.978133,2.9950655
14282,8.295641,4.1612496,8.98508,2.9979508
14283,8.09704,4.065651,8.934542,3.006811
14284,8.232551,4.14815,8.965378,3.0019712
14285,8.171944,4.0801935,8.882532,2.96204
14286,8.049612,4.0384603,8.889383,2.9896555
14287,7.944384,4.163554,8.86263,3.0216448
14288,8.057594,4.0438223,8.9132805,3.001082
14289,8.221388,4.0884914,8.948795,2.9835782
14290,8.083279,4.0485654,8.895266,2.983193
14291,8.227685,4.134396,8.974423,3.0009582
14292,8.076744,4.0435166,8.856776,2.9677372
14293,8.180051,4.064091,8.912041,2.971044
14294,8.0568075,4.0325313,8.890531,2.9873204
14295,8.221286,4.1178284,8.966728,2.9985647
14296,8.044564,4.052147,8.905867,3.0007303
14297,8.135314,4.082898,8.948733,3.0128102
14298,8.215067,4.1503386,8.942917,2.9962947
14299,8.091242,4.0523744,8.884773,2.9784985
14300,8.2368145,4.104543,8.960099,2.9889035
14301,8.1573925,4.1213217,8.927171,2.9975612
14302,8.220334,4.1309533,8.969899,3.0034683
14303,8.066166,4.0402317,8.88749,2.9820786
14304,8.19047,4.142186,8.954308,3.0072517
14305,8.181148,4.0800614,8.925129,2.9804642
14306,8.082605,4.0473094,8.910365,2.9877362
14307,8.135734,4.0693407,8.944139,2.9906938
14308,7.976609,4.1469374,8.867495,3.0203624
14309,8.166109,4.127201,8.946778,3.0040855
14310,8.280741,4.1144156,8.983822,2.987079
14311,8.204764,4.1453943,8.957743,3.0055602
14312,7.9686594,4.075884,8.879764,3.0126102
14313,8.241908,4.1207767,8.977268,2.9972153
14314,8.096315,4.044544,8.891513,2.9751616
14315,8.2601,4.1416087,8.977493,2.9987905
14316,8.1026325,4.07351,8.86855,2.9629471
14317,8.214464,4.1471267,8.963986,3.0054092
14318,8.349932,4.1970773,9.024344,3.002043
14319,8.127071,4.1187644,8.91635,3.000769
14320,8.32436,4.1894646,9.008922,3.001136
14321,8.213982,4.101182,8.9138975,2.9715679
14322,8.24746,4.129642,8.975785,2.9991887
14323,8.116023,4.070786,8.84483,2.9595644
14324,8.213017,4.0800276,8.93672,2.9784563
14325,8.03827,4.037866,8.885504,2.9907496
14326,8.194837,4.0935774,8.882006,2.9596267
14327,8.160147,4.068022,8.937915,2.9905343
14328,8.183985,4.122484,8.945663,3.0009246
14329,8.022565,4.093722,8.895562,3.0105767
14330,8.084007,4.0521517,8.876399,2.9742002
14331,8.096361,4.0352135,8.895584,2.9775898
14332,7.923416,4.080734,8.857781,3.0119395
14333,8.011944,4.0896153,8.887768,3.00905
14334,8.177565,4.062946,8.929271,2.9808767
14335,8.08718,4.0508356,8.894652,2.9843435
14336,8.191812,4.0903654,8.944027,2.9892755
14337,8.265522,4.1629777,8.982869,3.0034807
14338,8.178444,4.1412044,8.943831,3.004388
14339,8.297219,4.157606,8.980484,2.9940517
14340,8.22694,4.1392984,8.96366,3.0002415
14341,7.9990053,4.048492,8.877975,2.9991446
14342,8.195841,4.0868254,8.927356,2.9794648
14343,8.283901,4.1185126,8.978997,2.9847217
14344,8.248602,4.114479,8.971398,2.9937017
14345,8.182449,4.066694,8.900099,2.964656
14346,8.224306,4.1122923,8.967212,2.9974446
14347,8.216141,4.085931,8.919468,2.9695497
14348,8.048194,4.036898,8.885018,2.9874182
14349,8.055138,4.047413,8.8982525,2.989314
14350,8.020151,4.0458617,8.892332,3.0001392
14351,8.236058,4.1463733,8.980201,3.0067189
14352,8.15511,4.126827,8.928449,3.002185
14353,8.154155,4.069066,8.883799,2.9624705
14354,8.272528,4.158144,8.985374,3.0012658
14355,8.198204,4.1310654,8.948993,3.0001748
14356,8.091957,4.036674,8.889738,2.9769633
14357,8.24151,4.095887,8.9464245,2.977509
14358,8.135912,4.1206026,8.924222,3.0023599
14359,8.102765,4.0459647,8.914417,2.9853902
14360,8.244699,4.143653,8.970484,3.0003786
14361,8.021816,4.0920134,8.894363,3.0101998
14362,8.054346,4.0634646,8.91392,3.007067
14363,8.0212145,4.0387297,8.8803835,2.9926777
14364,8.272493,4.156819,8.980534,2.9992392
14365,8.020487,4.091237,8.892582,3.0099306
14366,8.214959,4.14049,8.952862,2.9995506
14367,8.177355,4.1286426,8.952428,3.0052435
14368,8.290595,4.152589,9.021621,3.0082963
14369,8.024102,4.0925527,8.896142,3.0106287
14370,8.2868595,4.1236153,8.965993,2.979719
14371,8.249288,4.1453023,8.97019,2.9989567
14372,8.131756,4.060249,8.894255,2.9686828
14373,8.052365,4.046388,8.893375,2.9907818
14374,8.088641,4.0529895,8.8541355,2.967014
14375,8.211101,4.0872283,8.949293,2.9875383
14376,8.323261,4.143064,8.995409,2.9865441
14377,8.207494,4.124087,8.95744,2.999206
14378,8.087766,4.06248,8.869948,2.9711032
14379,8.180349,4.083616,8.936429,2.9876525
14380,8.03129,4.0466,8.89376,2.9977875
14381,8.237337,4.100611,8.965843,2.992029
14382,8.015231,4.0900006,8.8886795,3.0082488
14383,8.248916,4.1289887,8.977315,2.9987493
14384,8.317255,4.177505,8.975433,2.9844453
14385,8.210449,4.079589,8.939627,2.9805768
14386,8.15503,4.125883,8.936955,3.0045257
14387,8.083163,4.103849,8.873587,2.9893825
14388,8.016845,4.044224,8.882241,2.9951563
14389,8.12194,4.117122,8.899303,2.9950407
14390,8.216332,4.0792923,8.926444,2.9710507
14391,8.271447,4.1355166,8.981923,2.9974685
14392,8.209075,4.0782776,8.936322,2.977581
14393,8.270769,4.1399903,9.001929,3.003078
14394,8.079043,4.0349717,8.896378,2.9853988
14395,8.28165,4.156947,8.988194,3.000967
14396,8.189878,4.06582,8.929131,2.978133
14397,8.018448,4.0928984,8.892672,3.0107696
14398,8.280206,4.156332,9.022673,3.0119977
14399,7.9523916,4.06142,8.865941,3.0064206
14400,8.062199,4.0325603,8.888709,2.984429
14401,8.2914095,4.1658096,8.988828,3.0000396
14402,8.052695,4.0471296,8.893667,2.9919007
14403,8.0196295,4.0920815,8.89407,3.010627
14404,8.087897,4.0449157,8.904778,2.9894722
14405,8.015288,4.112047,8.894348,3.019281
14406,8.046559,4.035791,8.893594,2.99233
14407,8.181201,4.1426473,8.942897,3.0041683
14408,8.148291,4.052616,8.918508,2.9806547
14409,8.236409,4.1570153,8.957862,2.9988065
14410,8.054743,4.0444164,8.909576,2.9969554
14411,8.044876,4.0408535,8.888346,2.990532
14412,8.329874,4.1872644,9.015685,3.0016735
14413,8.184681,4.079388,8.924211,2.9788356
14414,7.9797034,4.0726457,8.88293,3.0119672
14415,8.20979,4.0846667,8.954642,2.9899766
14416,8.242671,4.107737,8.966277,2.9911454
14417,8.211466,4.1410656,8.953875,3.0007815
14418,8.086199,4.052227,8.879938,2.9768832
14419,8.243512,4.109781,8.967114,2.991786
14420,8.237253,4.096854,8.96511,2.99004
14421,8.199146,4.07031,8.925015,2.9737542
14422,8.017073,4.09107,8.889463,3.0093043
14423,8.293409,4.1557775,8.987743,2.9974961
14424,8.262024,4.1456146,8.988075,3.0038178
14425,8.063201,4.03405,8.8885565,2.984702
14426,8.100804,4.045921,8.93115,2.995844
14427,8.241846,4.11066,8.968633,2.9932578
14428,8.064369,4.044901,8.890394,2.9857283
14429,8.045327,4.0445175,8.894939,2.9934413
14430,8.062705,4.0462513,8.885615,2.9847229
14431,8.022447,4.061854,8.900631,3.0065963
14432,8.237332,4.122835,8.977299,2.9996727
14433,8.218507,4.097674,8.936166,2.9793484
14434,8.069765,4.034492,8.89049,2.9843192
14435,8.22228,4.1389894,8.973948,3.006749
14436,8.104961,4.0789933,8.945596,3.0151827
14437,8.29771,4.1595426,8.984722,2.9962494
14438,8.214047,4.1226587,8.958624,2.995821
14439,8.015382,4.089626,8.889317,3.0085478
14440,8.236069,4.1613107,8.9738245,3.0070865
14441,8.275283,4.152483,8.973017,2.9936109
14442,8.208059,4.1211534,8.96062,3.0009542
14443,8.16489,4.0759935,8.97012,3.0102093
14444,8.153535,4.1289954,8.922438,3.0004876
14445,8.069702,4.039852,8.892602,2.9856796
14446,8.020509,4.056549,8.9015255,3.0068464
14447,8.215825,4.1282563,8.963763,3.001281
14448,8.092875,4.0356946,8.888675,2.9764864
14449,8.110685,4.062559,8.871565,2.9704416
14450,8.170091,4.066475,8.934505,2.9871724
14451,7.967411,4.078135,8.880017,3.0126667
14452,8.238643,4.101734,8.958341,2.9861019
14453,8.209015,4.0767756,8.9226,2.9709654
14454,8.13468,4.058482,8.892791,2.9671698
14455,8.215234,4.125687,8.966625,3.0012684
14456,8.044465,4.035608,8.892836,2.9925032
14457,8.017362,4.0485616,8.886871,2.9978828
14458,7.9837036,4.1248674,8.880929,3.0219717
14459,8.338145,4.1610394,9.03933,3.0054028
14460,7.988664,4.066756,8.888102,3.009668
14461,7.941004,4.065402,8.86227,3.0077045
14462,8.12305,4.0597334,8.888938,2.9750776
14463,8.240532,4.1047616,8.964094,2.990471
14464,8.271354,4.151775,9.01467,3.0109296
14465,8.015899,4.091087,8.889203,3.0090137
14466,8.069267,4.047892,8.896656,2.9882438
14467,8.1480465,4.06862,8.909723,2.9805148
14468,8.005613,4.045778,8.8803625,2.9974205
14469,8.16905,4.076027,8.970914,3.0005968
14470,8.020513,4.092471,8.891038,3.0090983
14471,8.240281,4.1483,8.971921,3.0022018
14472,8.021271,4.0925465,8.894187,3.0106144
14473,8.209198,4.14221,8.952285,3.0015132
14474,8.193249,4.0705504,8.944069,2.9863665
14475,8.04759,4.032932,8.88858,2.9884307
14476,8.0672,4.0442767,8.891179,2.9844904
14477,8.24331,4.1279798,8.97412,2.9981115
14478,8.344818,4.189587,9.002402,2.9912834
14479,8.300127,4.1651134,8.979931,2.9935162
14480,7.9519563,4.138051,8.86446,3.0216484
14481,8.304926,4.1400304,8.994701,2.993112
14482,8.288237,4.1654687,8.986914,2.999811
14483,8.23909,4.1082816,8.932171,2.9735777
14484,8.265367,4.126688,8.980882,2.9963918
14485,8.253399,4.1466455,8.982975,3.0047219
14486,8.173755,4.0789094,8.903832,2.9730973
14487,8.235259,4.102636,8.967099,2.9928858
14488,7.9572215,4.0542808,8.862349,3.0023975
14489,8.230482,4.1097245,8.968811,2.9952567
14490,8.016297,4.092647,8.890716,3.0101821
14491,8.269669,4.12232,8.983219,2.9956446
14492,8.352722,4.2002273,9.030087,3.0029812
14493,8.032361,4.0595183,8.90923,3.00919
14494,8.210293,4.1371927,8.955247,3.0009868
14495,8.248776,4.107187,8.972957,2.9935102
14496,8.12816,4.0514727,8.915793,2.985275
14497,8.137441,4.058795,8.949796,2.9938228
14498,8.2277565,4.1345778,8.981543,3.0051105
14499,8.019771,4.0914044,8.891109,3.0092297
14500,8.02796,4.044046,8.894829,2.9994543
14501,8.014465,4.11282,8.886045,3.016066
14502,8.317333,4.1759133,8.976932,2.9814801
14503,8.211952,4.132139,8.968685,3.0043645
14504,8.227937,4.132243,8.968467,3.0012958
14505,8.243176,4.1231885,8.972653,2.996055
14506,8.138627,4.12972,8.911645,2.9983306
14507,8.198481,4.091508,8.943658,2.987561
14508,8.148769,4.1202235,8.920881,2.9975517
14509,8.116709,4.0401864,8.90052,2.9786131
14510,8.175491,4.1246305,8.942508,3.0000112
14511,8.019989,4.0944715,8.893553,3.0107474
14512,8.027758,4.041055,8.884575,2.9931178
14513,8.129451,4.063821,8.901609,2.979026
14514,8.194225,4.0977035,8.886854,2.9655287
14515,8.009732,4.049998,8.8871565,3.0004468
14516,8.211348,4.1250367,8.963401,3.0019767
14517,8.201372,4.070286,8.936488,2.9786153
14518,8.247919,4.1101804,8.971639,2.9921536
14519,8.073258,4.036242,8.907518,2.991537
14520,8.2009,4.088598,8.937054,2.9839926
14521,8.064932,4.0482016,8.893572,2.9887035
14522,8.08272,4.0369797,8.910608,2.9885585
14523,8.270866,4.12406,8.957865,2.9796727
14524,8.009386,4.0896993,8.886773,3.0097423
14525,8.012016,4.0541396,8.89212,3.0036297
14526,8.078238,4.045354,8.887712,2.9818943
14527,8.188566,4.1351147,8.955062,3.005984
14528,8.035747,4.051673,8.90531,3.0027778
14529,8.229899,4.141158,8.976723,3.0056562
14530,8.251964,4.1095905,8.943367,2.978029
14531,8.215694,4.1132226,8.960531,2.9969249
14532,8.105498,4.066328,8.856839,2.9655523
14533,8.281496,4.1402016,8.983453,2.995831
14534,8.18217,4.12795,8.935913,2.9980268
14535,7.979221,4.04707,8.871096,3.0005136
14536,7.967873,4.057174,8.869743,3.003632
14537,8.2342825,4.108062,8.964577,2.9900308
14538,8.104385,4.0297513,8.909932,2.983231
14539,8.216424,4.1273437,8.959055,3.000111
14540,8.074765,4.037197,8.891856,2.9843707
14541,8.145452,4.048674,8.910014,2.9766173
14542,8.1939945,4.0908165,8.893077,2.9644682
14543,8.184271,4.086551,8.93211,2.9845605
14544,8.140356,4.1237864,8.9248295,3.0026758
14545,8.28273,4.131024,8.9855175,2.9949548
14546,8.28428,4.1612363,8.980427,2.995173
14547,8.231572,4.0948157,8.954789,2.985359
14548,8.275057,4.1368637,8.990548,2.9973693
14549,7.984195,4.078781,8.889522,3.0154002
14550,8.274573,4.128518,8.93823,2.9723756
14551,8.284874,4.1350374,8.987153,2.995305
14552,8.213693,4.152602,8.958821,3.0045779
14553,8.283257,4.1551867,9.022983,3.011111
14554,8.171737,4.0690913,8.940284,2.989663
14555,8.021125,4.0902724,8.894126,3.0098667
14556,8.082017,4.034919,8.910604,2.9898014
14557,8.247818,4.10548,8.968614,2.9917397
14558,8.083225,4.056429,8.864239,2.9709475
14559,8.091527,4.0298634,8.904303,2.9839404
14560,8.121527,4.056838,8.867056,2.9621553
14561,8.196183,4.138422,8.973826,3.0100584
14562,8.314819,4.184287,9.010044,3.0045166
14563,8.141169,4.0662603,8.935548,2.986936
14564,8.247022,4.1164646,8.964451,2.9891791
14565,7.983412,4.062425,8.884833,3.0090725
14566,8.186571,4.123086,8.949263,3.0006845
14567,8.087773,4.0691,8.933209,3.008425
14568,8.016775,4.091552,8.891332,3.009703
14569,8.309035,4.15614,9.023149,3.0033798
14570,8.300979,4.163557,8.981188,2.9934897
14571,8.200846,4.096922,8.949207,2.991106
14572,8.24319,4.157248,8.97186,3.0025678
14573,8.182029,4.0882187,8.98498,3.0146751
14574,8.215344,4.111579,8.963082,2.9977896
14575,8.075178,4.0508475,8.896024,2.988111
14576,8.186118,4.0629845,8.914636,2.970601
14577,8.336271,4.1917915,9.019686,3.0029898
14578,7.975217,4.054055,8.87296,3.0033088
14579,8.257098,4.124671,8.973377,2.992797
14580,8.179569,4.0894923,8.981312,3.005424
14581,8.269271,4.117553,8.963296,2.9819455
14582,8.252503,4.153473,8.975863,3.0016522
14583,8.238214,4.1030126,8.964945,2.9908054
14584,8.229998,4.1358614,8.966202,3.0005043
14585,8.083461,4.0420384,8.92411,2.9983115
14586,8.1635,4.074776,8.913184,2.9791212
14587,8.14985,4.1269083,8.930712,3.0035927
14588,7.99154,4.1156893,8.887999,3.0209727
14589,8.283127,4.1586757,8.9841795,2.9982414
14590,8.0193,4.094021,8.892337,3.0097623
14591,8.287401,4.116596,8.981062,2.9833136
14592,8.17359,4.13138,8.947674,3.0062838
14593,8.271168,4.141273,8.985387,2.9995022
14594,7.9479256,4.1843176,8.852687,3.0207925
14595,8.178206,4.093293,8.870737,2.9594681
14596,8.08474,4.0356054,8.911559,2.9895036
14597,8.024409,4.095015,8.8973675,3.0109234
14598,8.2469425,4.111226,8.968852,2.9896147
14599,8.218615,4.1304364,8.962864,3.0008297
14600,8.044779,4.0349836,8.890456,2.9901164
14601,8.150846,4.1301837,8.911467,2.9949563
14602,8.215846,4.126117,8.964267,3.0023367
14603,8.303203,4.1826706,9.003755,3.0036294
14604,7.9474306,4.168407,8.860625,3.0235443
14605,8.227548,4.096508,8.962818,2.9906147
14606,8.160426,4.0766177,8.90073,2.975498
14607,8.206264,4.076909,8.93945,2.9807522
14608,8.073309,4.043878,8.9031925,2.9916413
14609,8.127281,4.0583105,8.931347,2.9862528
14610,8.170182,4.122395,8.935057,2.9987059
14611,8.072185,4.064373,8.854801,2.9696372
14612,8.0650835,4.030414,8.89544,2.9861887
14613,8.288704,4.1467776,8.981749,2.9943078
14614,8.1855545,4.0625854,8.916152,2.971079
14615,8.1312065,4.1220183,8.917536,3.0026727
14616,8.158403,4.1230683,8.92965,2.999539
14617,8.193399,4.1351366,8.944667,2.9989827
14618,8.0110655,4.089181,8.886361,3.0082521
14619,8.176476,4.082463,8.898239,2.971437
14620,8.260338,4.1135025,8.960955,2.9832034
14621,8.200217,4.071942,8.923179,2.973086
14622,8.32309,4.189173,9.01362,3.004479
14623,8.178592,4.110612,8.938663,2.9962637
14624,8.03089,4.1071763,8.8658285,3.0011418
14625,8.096784,4.056358,8.900066,2.9800606
14626,8.071724,4.0411434,8.897864,2.988748
14627,8.223977,4.1253033,8.968735,3.0013516
14628,8.096407,4.109078,8.887891,2.9946697
14629,7.9633985,4.065638,8.872283,3.0081024
14630,8.253091,4.1311536,8.979998,2.999113
14631,7.9527493,4.0891805,8.876119,3.0168025
14632,8.265146,4.1638193,8.983595,3.0031672
14633,8.278453,4.122588,8.948949,2.9742053
14634,8.179843,4.080936,8.934856,2.9850545
14635,8.23091,4.150834,8.964431,3.0028534
14636,8.208141,4.0784054,8.9096985,2.9653106
14637,8.081125,4.0464573,8.859168,2.9667513
14638,8.143087,4.0657716,8.909831,2.9798188
14639,8.233282,4.139081,8.986489,3.0062416
14640,8.216094,4.1404314,8.973077,3.0074997
14641,8.293039,4.173542,8.987152,2.998567
14642,8.166502,4.1198077,8.936818,2.9994333
14643,8.2778,4.1282372,8.984177,2.99552
14644,7.934172,4.072716,8.862023,3.0108716
14645,8.023881,4.058481,8.900576,3.0045757
14646,8.240878,4.135374,8.978192,3.0019338
14647,8.137489,4.0597324,8.87739,2.9638493
14648,8.255365,4.111922,8.947079,2.9780853
14649,8.22122,4.087975,8.918755,2.9670367
14650,8.228571,4.1021266,8.9293785,2.974324
14651,8.0887985,4.0413003,8.876387,2.9729085
14652,7.9585123,4.0594773,8.867288,3.0047116
14653,8.205439,4.083224,8.953032,2.9902244
14654,8.013836,4.046262,8.882367,2.9962199
14655,8.241106,4.1038127,8.924621,2.96868
14656,8.14201,4.127082,8.91952,3.001548
14657,8.302923,4.1539645,9.025244,3.0061011
14658,8.312503,4.146373,8.982383,2.9816852
14659,8.280286,4.1485434,8.988365,3.000778
14660,8.020792,4.0903163,8.893344,3.010105
14661,8.191249,4.1291776,8.953625,3.004961
14662,8.229577,4.091694,8.952314,2.9837852
14663,8.189434,4.1216693,8.949944,3.0003676
14664,8.120581,4.0421476,8.903621,2.9780796
14665,8.223404,4.12035,8.968438,2.9999287
14666,8.236941,4.09565,8.948566,2.9797287
14667,8.091265,4.0360174,8.893074,2.9792664
14668,8.018433,4.0917025,8.890286,3.0080504
14669,8.247999,4.1570563,8.980733,3.005788
14670,8.258095,4.119306,8.976799,2.99413
14671,8.213689,4.1166844,8.963217,2.9987915
14672,8.290167,4.143508,9.000444,2.9975781
14673,8.293252,4.1697745,8.988826,2.9991736
14674,7.9930534,4.0496583,8.877587,2.999744
14675,8.156661,4.056773,8.923675,2.9831424
14676,8.237932,4.1034827,8.956592,2.985542
14677,7.921489,4.0773273,8.857745,3.0116296
14678,8.285736,4.1499605,8.989608,2.999601
14679,8.139898,4.0580354,8.929854,2.982735
14680,8.27909,4.1266108,8.981541,2.9896975
14681,8.281928,4.1618805,8.987607,3.000744
14682,8.198092,4.0875735,8.941153,2.9859788
14683,8.094662,4.041198,8.899966,2.9793224
14684,8.332274,4.1478944,9.009987,2.9913597
14685,8.021776,4.092545,8.895443,3.0105832
14686,8.081003,4.0570474,8.8702755,2.9720094
14687,8.296525,4.161841,8.98734,2.997355
14688,8.1603,4.063674,8.932485,2.9877498
14689,8.338724,4.1602163,9.035076,3.0029726
14690,8.293174,4.1406584,9.008486,3.0000293
14691,8.163925,4.055484,8.92268,2.9792972
14692,8.16307,4.1231375,8.927265,2.9968452
14693,8.18826,4.091555,8.880759,2.960443
14694,8.145757,4.1288385,8.918403,2.9991622
14695,8.205918,4.075261,8.930181,2.9755952
14696,8.096197,4.0334873,8.898401,2.9815369
14697,8.2933035,4.1696305,8.979419,2.9940827
14698,8.233912,4.1033926,8.956733,2.98672
14699,8.237641,4.1099114,8.963609,2.9894996
14700,8.043456,4.0504284,8.894413,2.993746
14701,8.281438,4.1520023,9.01277,3.0098248
14702,8.221638,4.0887523,8.949646,2.984573
14703,8.043629,4.043942,8.890406,2.9933133
14704,7.950617,4.0653687,8.866441,3.007479
14705,8.036718,4.067832,8.90664,3.010065
14706,7.9882703,4.051973,8.878117,3.0018666
14707,8.193634,4.1245923,8.95364,3.0012705
14708,8.138675,4.124148,8.918413,3.0009217
14709,8.243062,4.1176906,8.975577,2.9956768
14710,8.260641,4.1604166,8.984222,3.004863
14711,8.1557255,4.070302,8.918436,2.9826827
14712,8.181255,4.0621614,8.9139185,2.9700506
14713,8.185606,4.0878277,8.884737,2.963095
14714,8.247525,4.1129017,8.93854,2.9752944
14715,8.1296425,4.068222,8.954766,3.0038843
14716,8.088078,4.0556946,8.927937,2.998437
14717,8.246632,4.123232,8.979195,2.9962783
14718,8.01523,4.0897903,8.891018,3.0093725
14719,8.105649,4.0467725,8.910085,2.987209
14720,8.219095,4.116046,8.966346,2.9981425
14721,8.136026,4.058261,8.924228,2.9893157
14722,8.305283,4.1775427,9.003459,3.0032625
14723,8.020371,4.0908613,8.892172,3.0094864
14724,8.223235,4.1363707,8.968476,3.0025904
14725,8.2142105,4.1230283,8.961369,2.9991782
14726,8.217363,4.108777,8.962299,2.995242
14727,8.265151,4.127083,8.979838,2.9931715
14728,8.240314,4.1103683,8.943139,2.978827
14729,8.250303,4.161579,8.964215,2.9986162
14730,8.028007,4.0434155,8.887971,2.9955304
14731,8.287116,4.1308026,8.968828,2.9842966
14732,8.230201,4.093701,8.956831,2.9865348
14733,8.304618,4.1497345,9.014097,2.9999895
14734,8.0970335,4.041089,8.892224,2.9760892
14735,8.202629,4.1245213,8.9586315,3.0014198
14736,8.093712,4.112867,8.890727,2.995978
14737,8.296935,4.1596813,8.981243,2.994194
14738,8.197403,4.132633,8.963521,3.0040028
14739,8.267257,4.1256227,8.979622,2.9953325
14740,8.151876,4.0569873,8.955337,2.9957483
14741,8.027416,4.0502844,8.893349,2.9986174
14742,8.118057,4.0589232,8.896738,2.9794006
14743,8.296829,4.1704035,8.960078,2.9787717
14744,8.060514,4.03422,8.888352,2.985285
